Cell,Pack Voltage (V),SMod,S,Pack Current (A),P,MCnt,Pack Power (kW),Pack Energy (kWh),Total Pack Weight (kg),Cell Weight (kg),Total Wall Weight (kg),Grav Energy Density (Wh/kg),Grav Power Density (W/kg),Pack Length (mm),Pack Width (mm),Pack Height (mm),Total Wall Volume (mm³)
GRP6146143,621.6000000000001,24,168,117.60000000000001,3.0,7,73.10016000000002,9.137520000000002,49.9820515845,44.856,5.1260515845,0.1828160251595925,1.46252820127674,144.0,955.5,143.5,1891531.95
GRP6146143,621.6,21,168,117.60000000000001,3.0,8,73.10016,9.13752,50.210132637,44.856,5.354132636999999,0.1819855778127647,1.4558846225021176,126.0,1092.0,143.5,1975694.7
GRP6146143,599.4000000000001,27,162,117.60000000000001,3.0,6,70.48944000000002,8.811180000000002,48.034542437999995,43.254,4.780542438,0.1834342444579945,1.467473955663956,162.0,819.0,143.5,1764037.8
GRP6146143,595.7,23,161,117.60000000000001,3.0,7,70.05432,8.75679,47.9706855285,42.987,4.9836855285,0.18254460830661842,1.4603568664529474,138.0,955.5,143.5,1838998.35
GRP6146143,592.0,20,160,117.60000000000001,3.0,8,69.6192,8.7024,47.912195232,42.72,5.1921952319999995,0.18163225370620814,1.4530580296496651,120.0,1092.0,143.5,1915939.2
GRP8640121,414.40000000000003,16,112,208.0,5.0,7,86.19520000000001,10.7744,57.1216658624,50.96,6.1616658624000005,0.18862194996123502,1.5089755996898804,132.8,1400.0,122.0,2273677.4400000004
GRP8640121,414.40000000000003,14,112,208.0,5.0,8,86.19520000000001,10.7744,57.4132131908,50.96,6.4532131908000006,0.18766411773878056,1.5013129419102447,116.20000000000002,1600.0,122.0,2381259.4800000004
GRP8640121,388.5,15,105,208.0,5.0,7,80.808,10.101,53.684636296,47.775,5.909636296,0.18815439009973545,1.5052351207978836,124.50000000000001,1400.0,122.0,2180677.6
GRP8640121,384.8,13,104,208.0,5.0,8,80.03840000000001,10.0048,53.4860810486,47.32,6.1660810486,0.18705427288473728,1.4964341830778984,107.9,1600.0,122.0,2275306.66
GRP8640121,421.79999999999995,19,114,166.4,4.0,6,70.18751999999999,8.773439999999999,46.4211950294,41.496,4.9251950294,0.18899642705112402,1.5119714164089921,157.70000000000002,960.0,122.0,1817415.1400000001
GRP8640121,414.40000000000003,16,112,166.4,4.0,7,68.95616,8.61952,45.8589080064,40.768,5.090908006399999,0.18795737567054743,1.5036590053643795,132.8,1120.0,122.0,1878563.8399999999
GRP8640121,414.40000000000003,14,112,166.4,4.0,8,68.95616,8.61952,46.0896212548,40.768,5.321621254800001,0.18701650752016802,1.4961320601613441,116.20000000000002,1280.0,122.0,1963697.8800000004
GRP8640121,388.5,21,105,166.4,4.0,5,64.6464,8.0808,42.6503824708,38.22,4.4303824708,0.1894660617764075,1.51572849421126,174.3,800.0,122.0,1634827.48
GRP8640121,399.6,18,108,166.4,4.0,6,66.49344,8.31168,44.054817286799995,39.312,4.7428172868,0.18866676817407668,1.5093341453926135,149.4,960.0,122.0,1750117.08
GRP8640121,388.5,15,105,166.4,4.0,7,64.6464,8.0808,43.099185896,38.22,4.879185896,0.1874931006701445,1.499944805361156,124.50000000000001,1120.0,122.0,1800437.6
GRP8640121,384.8,13,104,166.4,4.0,8,64.03072,8.00384,42.936554776600005,37.856,5.0805547766,0.18641085763970083,1.4912868611176067,107.9,1280.0,122.0,1874743.46
GRP8640121,518.0,20,140,166.4,4.0,7,86.1952,10.7744,56.897796448,50.96,5.937796447999999,0.18936409971248944,1.5149127976999155,166.0,1120.0,122.0,2191068.8
GRP8640121,503.20000000000005,17,136,166.4,4.0,8,83.73248000000001,10.466560000000001,55.548820689399996,49.504,6.0448206894,0.18842092181440792,1.5073673745152634,141.10000000000002,1280.0,122.0,2230561.14
GRP8640121,492.09999999999997,19,133,166.4,4.0,7,81.88544,10.23568,54.1380743376,48.412,5.726074337600001,0.18906620017866263,1.512529601429301,157.70000000000002,1120.0,122.0,2112942.5600000005
GRP8640121,473.6,16,128,166.4,4.0,8,78.80704000000001,9.85088,52.3957542112,46.592,5.8037542112,0.18800912685200546,1.504073014816044,132.8,1280.0,122.0,2141606.72
GRP8640121,518.0,28,140,124.80000000000001,3.0,5,64.64640000000001,8.0808,42.6112965744,38.22,4.3912965744,0.18963985256564053,1.5171188205251247,232.40000000000003,600.0,122.0,1620404.6400000001
GRP8640121,510.6,23,138,124.80000000000001,3.0,6,63.72288000000001,7.965360000000001,42.1690688158,37.674,4.4950688158,0.18889105744292656,1.5111284595434125,190.9,720.0,122.0,1658696.98
GRP8640121,518.0,20,140,124.80000000000001,3.0,7,64.64640000000001,8.0808,42.925808767999996,38.22,4.705808767999999,0.18825038437071948,1.5060030749657562,166.0,840.0,122.0,1736460.7999999998
GRP8640121,503.20000000000005,17,136,124.80000000000001,3.0,8,62.79936000000001,7.849920000000001,41.9030317614,37.128,4.775031761400001,0.18733537097502206,1.4986829678001765,141.10000000000002,960.0,122.0,1762004.3400000003
GRP8640121,499.5,27,135,124.80000000000001,3.0,5,62.33760000000001,7.7922,41.1220542396,36.855,4.2670542396,0.18948956087160193,1.5159164869728157,224.10000000000002,600.0,122.0,1574558.7600000002
GRP8640121,488.40000000000003,22,132,124.80000000000001,3.0,6,60.95232000000001,7.61904,40.3832403212,36.036,4.3472403212,0.18866836686208735,1.509346934896699,182.60000000000002,720.0,122.0,1604147.7200000002
GRP8640121,492.09999999999997,19,133,124.80000000000001,3.0,7,61.41408,7.67676,40.8433941136,36.309,4.5343941136,0.1879559759075899,1.5036478072607191,157.70000000000002,840.0,122.0,1673208.1600000001
GRP8640121,473.6,16,128,124.80000000000001,3.0,8,59.10528000000001,7.388160000000001,39.5240309472,34.944,4.580030947200001,0.18692830217317194,1.4954264173853755,132.8,960.0,122.0,1690048.3200000003
GRP8640121,621.6,21,168,166.4,4.0,8,103.43424,12.92928,68.1610866022,61.152,7.009086602200001,0.18968711686563236,1.5174969349250589,174.3,1280.0,122.0,2586378.8200000003
GRP8640121,592.0,20,160,166.4,4.0,8,98.50880000000001,12.3136,65.008020124,58.24,6.7680201239999995,0.1894166285407914,1.5153330283263313,166.0,1280.0,122.0,2497424.4
GRP8640121,621.6,28,168,124.80000000000001,3.0,6,77.57568,9.696960000000002,51.098211288799995,45.864,5.2342112888,0.1897710263319029,1.518168210655223,232.40000000000003,720.0,122.0,1931443.2800000003
GRP8640121,621.6000000000001,24,168,124.80000000000001,3.0,7,77.57568000000002,9.696960000000002,51.2554673856,45.864,5.3914673856,0.18918879281792134,1.5135103425433707,199.20000000000002,840.0,122.0,1989471.36
GRP8640121,621.6,21,168,124.80000000000001,3.0,8,77.57568,9.696960000000002,51.4190350182,45.864,5.5550350182,0.1885869697198269,1.5086957577586149,174.3,960.0,122.0,2049828.42
GRP8640121,599.4000000000001,27,162,124.80000000000001,3.0,6,74.80512000000003,9.350640000000002,49.3123827942,44.226,5.086382794200001,0.1896205267351186,1.516964213880949,224.10000000000002,720.0,122.0,1876894.0200000005
GRP8640121,595.7,23,161,124.80000000000001,3.0,7,74.34336000000002,9.29292,49.1730527312,43.953,5.2200527312,0.18898399598655993,1.5118719678924797,190.9,840.0,122.0,1926218.72
GRP8640121,592.0,20,160,124.80000000000001,3.0,8,73.8816,9.2352,49.040034204,43.68,5.360034204,0.1883196076410306,1.5065568611282447,166.0,960.0,122.0,1977872.4
GRPA342126,414.40000000000003,16,112,224.0,4.0,7,92.82560000000001,11.603200000000001,59.837490444,53.76,6.0774904439999995,0.19391187554663689,1.551295004373095,160.0,1162.0,127.0,2242616.4
GRPA342126,414.40000000000003,14,112,224.0,4.0,8,92.82560000000001,11.603200000000001,60.084466836,53.76,6.324466836,0.1931148033928774,1.5449184271430192,140.0,1328.0,127.0,2333751.6
GRPA342126,388.5,15,105,224.0,4.0,7,87.024,10.878,56.212625884,50.4,5.812625883999999,0.19351524375409485,1.5481219500327588,150.0,1162.0,127.0,2144880.4
GRPA342126,384.8,13,104,224.0,4.0,8,86.1952,10.7744,55.942895326,49.92,6.022895326,0.1925963956140199,1.5407711649121592,130.0,1328.0,127.0,2222470.6
GRPA342126,421.79999999999995,19,114,168.0,3.0,6,70.8624,8.857799999999997,45.737086904,41.04,4.697086904,0.19366777815544098,1.5493422252435283,190.0,747.0,127.0,1733242.4
GRPA342126,414.40000000000003,16,112,168.0,3.0,7,69.6192,8.7024,45.131426953,40.32,4.811426952999999,0.19282350653487437,1.542588052278995,160.0,871.5,127.0,1775434.2999999998
GRPA342126,414.40000000000003,14,112,168.0,3.0,8,69.6192,8.7024,45.312701292,40.32,4.992701292,0.1920521123629506,1.5364168989036049,140.0,996.0,127.0,1842325.2
GRPA342126,388.5,21,105,168.0,3.0,5,65.268,8.1585,42.050229855,37.8,4.250229855,0.19401796442332434,1.5521437153865947,210.0,622.5,127.0,1568350.5
GRPA342126,399.6,18,108,168.0,3.0,6,67.1328,8.391600000000002,43.392115854000004,38.88,4.512115853999999,0.1933899703862088,1.54711976308967,180.0,747.0,127.0,1664987.4
GRPA342126,388.5,15,105,168.0,3.0,7,65.268,8.1585,42.396946713,37.8,4.5969467129999995,0.1924313100947525,1.53945048075802,150.0,871.5,127.0,1696290.2999999998
GRPA342126,384.8,13,104,168.0,3.0,8,64.6464,8.080800000000002,42.188711862,37.44,4.7487118619999995,0.1915393868016743,1.5323150944133939,130.0,996.0,127.0,1752292.2
GRPA342126,518.0,20,140,168.0,3.0,7,87.024,10.878,56.069347913,50.4,5.669347912999999,0.19400974694549414,1.552077975563953,200.0,871.5,127.0,2092010.2999999998
GRPA342126,503.20000000000005,17,136,168.0,3.0,8,84.53760000000001,10.567200000000001,54.684669582,48.96,5.724669582000001,0.19323880130891932,1.5459104104713546,170.0,996.0,127.0,2112424.2
GRPA342126,492.09999999999997,19,133,168.0,3.0,7,82.6728,10.3341,53.334867673000005,47.88,5.454867672999999,0.19375880077849122,1.5500704062279298,190.0,871.5,127.0,2012866.2999999998
GRPA342126,473.6,16,128,168.0,3.0,8,79.5648,9.945600000000002,51.560680151999996,46.08,5.480680152,0.1928911715415806,1.5431293723326447,160.0,996.0,127.0,2022391.2
GRPA342126,518.0,28,140,112.0,2.0,5,58.016,7.252,37.60226621,33.6,4.00226621,0.19286071641265579,1.5428857313012463,280.0,415.0,127.0,1476851.0
GRPA342126,510.6,23,138,112.0,2.0,6,57.187200000000004,7.1484,37.169467905999994,33.12,4.049467906,0.19231913725743935,1.538553098059515,230.0,498.0,127.0,1494268.6
GRPA342126,518.0,20,140,112.0,2.0,7,58.016,7.252,37.801747142,33.6,4.201747141999999,0.1918429847371418,1.5347438778971343,200.0,581.0,127.0,1550460.2
GRPA342126,503.20000000000005,17,136,112.0,2.0,8,56.35840000000001,7.044800000000001,36.860157798,32.64,4.220157797999999,0.19112235055006319,1.5289788044005055,170.0,664.0,127.0,1557253.7999999998
GRPA342126,499.5,27,135,112.0,2.0,5,55.944,6.993,36.282793149999996,32.4,3.88279315,0.19273598840887476,1.5418879072709981,270.0,415.0,127.0,1432765.0
GRPA342126,488.40000000000003,22,132,112.0,2.0,6,54.7008,6.837600000000001,35.587683416,31.68,3.9076834159999994,0.19213388857241154,1.537071108579292,220.0,498.0,127.0,1441949.5999999999
GRPA342126,492.09999999999997,19,133,112.0,2.0,7,55.115199999999994,6.889399999999999,35.957651222,31.92,4.037651222,0.19159760901693298,1.5327808721354639,190.0,581.0,127.0,1489908.2
GRPA342126,473.6,16,128,112.0,2.0,8,53.043200000000006,6.6304,34.753750448,30.72,4.033750448,0.19078228722165336,1.526258297773227,160.0,664.0,127.0,1488468.8
GRPA342126,621.6,21,168,168.0,3.0,8,104.42880000000001,13.053600000000001,67.18062730199999,60.48,6.700627302,0.19430601535349745,1.5544481228279796,210.0,996.0,127.0,2472556.2
GRPA342126,592.0,20,160,168.0,3.0,8,99.456,12.432,64.056637872,57.6,6.456637872,0.1940782472043259,1.5526259776346072,200.0,996.0,127.0,2382523.2
GRPA342126,621.6,28,168,112.0,2.0,6,69.61919999999999,8.7024,45.078390356,40.32,4.7583903560000005,0.1930503713924581,1.5444029711396643,280.0,498.0,127.0,1755863.6
GRPA342126,621.6000000000001,24,168,112.0,2.0,7,69.6192,8.702400000000003,45.178130822,40.32,4.858130822,0.19262417106823443,1.5409933685458752,240.0,581.0,127.0,1792668.2
GRPA342126,621.6,21,168,112.0,2.0,8,69.61919999999999,8.7024,45.285787198,40.32,4.965787197999999,0.19216625211683044,1.5373300169346433,210.0,664.0,127.0,1832393.7999999998
GRPA342126,592.0,32,160,112.0,2.0,5,66.304,8.288,42.880158449999996,38.4,4.48015845,0.19328286787149224,1.546262942971938,320.0,415.0,127.0,1653195.0
GRPA342126,599.4000000000001,27,162,112.0,2.0,6,67.13280000000002,8.391600000000002,43.496605866,38.88,4.6166058660000004,0.19292539803799877,1.5434031843039901,270.0,498.0,127.0,1703544.6
GRPA342126,595.7,23,161,112.0,2.0,7,66.7184,8.3398,43.334034902,38.64,4.694034901999999,0.1924538072409014,1.539630457927211,230.0,581.0,127.0,1732116.2
GRPA342126,592.0,20,160,112.0,2.0,8,66.304,8.288,43.179379847999996,38.4,4.779379848,0.19194346998904127,1.5355477599123302,200.0,664.0,127.0,1763608.7999999998
GRP6072196,473.6,16,128,133.5,3.0,8,63.22560000000001,12.645120000000002,70.2748051224,62.592,7.6828051224,0.1799381724072457,0.8996908620362283,84.8,1728.0,195.5,2834983.44
GRP6072196,621.6000000000001,24,168,89.0,2.0,7,55.32240000000001,11.064480000000001,60.6884038848,54.768,5.9204038848,0.18231621350600732,0.9115810675300366,127.19999999999999,1008.0,195.5,2184650.88
GRP6072196,621.6,21,168,89.0,2.0,8,55.3224,11.06448,61.01997174795,54.768,6.25197174795,0.18132555101308642,0.9066277550654321,111.3,1152.0,195.5,2307000.645
GRP6072196,595.7,23,161,89.0,2.0,7,53.017300000000006,10.60346,58.2620787156,52.486,5.7760787156,0.18199590941064148,0.9099795470532075,121.89999999999999,1008.0,195.5,2131394.36
GRP6072196,592.0,20,160,89.0,2.0,8,52.688,10.5376,58.247951314999995,52.16,6.087951315,0.1809093669752186,0.904546834876093,106.0,1152.0,195.5,2246476.5
GR7483145,414.40000000000003,14,112,157.5,3.0,8,65.268,13.0536,70.560534096,62.832,7.728534095999999,0.18499859967386492,0.9249929983693246,99.39999999999999,1968.0,144.0,2851857.5999999996
GR7483145,384.8,13,104,157.5,3.0,8,60.606,12.121200000000002,65.77283628,58.344,7.42883628,0.18428884453757055,0.9214442226878526,92.3,1968.0,144.0,2741268.0
GR7483145,621.6,21,168,105.0,2.0,8,65.268,13.0536,69.7844208816,62.832,6.952420881599999,0.18705607691647164,0.9352803845823583,149.1,1312.0,144.0,2565468.96
GR7483145,592.0,20,160,105.0,2.0,8,62.16,12.432,66.57350448,59.84,6.73350448,0.18674095793972842,0.933704789698642,142.0,1312.0,144.0,2484688.0
GRPA990190,592.0,20,160,67.5,1.0,8,39.96,13.32,69.137733138,62.56,6.577733137999999,0.19265890557061036,0.577976716711831,212.0,716.0,189.5,2427207.8
GRPA2C0185,473.6,16,128,82.5,1.0,8,39.072,13.024,67.213880576,60.8,6.413880576,0.19376949951987252,0.5813084985596176,158.4,948.0,184.0,2366745.6
GRP7142126,410.4,27,108,288.0,3.0,4,118.1952,4.678559999999999,27.8869156572,24.786,3.1009156571999994,0.16776900168922276,4.2383747795172075,183.6,498.0,127.0,1144249.3199999998
GRP7142126,418.0,22,110,288.0,3.0,5,120.384,4.7652,28.5562402206,25.245,3.3112402205999993,0.16687070717952793,4.21568102348281,149.6,622.5,127.0,1221859.8599999999
GRP7142126,410.4,18,108,288.0,3.0,6,118.1952,4.678559999999999,28.232682606,24.786,3.4466826059999995,0.16571432709004114,4.186467210695777,122.39999999999999,747.0,127.0,1271838.5999999999
GRP7142126,425.59999999999997,16,112,288.0,3.0,7,122.57279999999999,4.85184,29.4172881242,25.704,3.7132881242,0.16493158647104034,4.166692710847334,108.8,871.5,127.0,1370217.02
GRP7142126,425.59999999999997,14,112,288.0,3.0,8,122.57279999999999,4.85184,29.6036286456,25.704,3.8996286455999996,0.16389342192079995,4.140465395893893,95.2,996.0,127.0,1438977.3599999999
GRP7142126,395.2,26,104,288.0,3.0,4,113.81759999999998,4.50528,26.8832678416,23.868,3.0152678415999996,0.16758676908424022,4.233771008443963,176.79999999999998,498.0,127.0,1112644.96
GRP7142126,399.0,21,105,288.0,3.0,5,114.912,4.5486,27.3030261558,24.0975,3.2055261558,0.16659691764730403,4.208764235300312,142.79999999999998,622.5,127.0,1182850.98
GRP7142126,387.59999999999997,17,102,288.0,3.0,6,111.62879999999998,4.41864,26.729902292,23.409,3.3209022919999995,0.16530700156440362,4.176176881627039,115.6,747.0,127.0,1225425.2
GRP7142126,399.0,15,105,288.0,3.0,7,114.912,4.5486,27.664941561,24.0975,3.5674415610000003,0.16441748087450445,4.15370477998748,102.0,871.5,127.0,1316399.1
GRP7142126,395.2,13,104,288.0,3.0,8,113.81759999999998,4.50528,27.601715833199997,23.868,3.7337158332,0.1632246352808597,4.123569733411192,88.39999999999999,996.0,127.0,1377754.92
GRP7142126,410.4,27,108,192.0,2.0,4,78.79679999999999,3.11904,18.8335039508,16.524,2.3095039508,0.16561124303518204,4.183862981941441,183.6,332.0,127.0,852215.48
GRP7142126,418.0,22,110,192.0,2.0,5,80.256,3.1768,19.2743375076,16.83,2.4443375076000002,0.16482019154989722,4.163878523365824,149.6,415.0,127.0,901969.56
GRP7142126,410.4,18,108,192.0,2.0,6,78.79679999999999,3.11904,19.0478667936,16.524,2.5238667936,0.16374747019167435,4.136778194315983,122.39999999999999,498.0,127.0,931316.1599999999
GRP7142126,425.59999999999997,16,112,192.0,2.0,7,81.7152,3.2345599999999997,19.8411923516,17.136,2.7051923515999996,0.16302246068085538,4.118462164568978,108.8,581.0,127.0,998225.96
GRP7142126,425.59999999999997,14,112,192.0,2.0,8,81.7152,3.2345599999999997,19.96183082,17.136,2.8258308199999997,0.16203724143174558,4.093572415117783,95.2,664.0,127.0,1042742.0
GRP7142126,395.2,26,104,192.0,2.0,4,75.8784,3.00352,18.1554340424,15.912,2.2434340423999997,0.16543366536903567,4.179376809323006,176.79999999999998,332.0,127.0,827835.44
GRP7142126,399.0,21,105,192.0,2.0,5,76.608,3.0324,18.4280958268,16.065,2.3630958267999995,0.16455308397029156,4.157130542407367,142.79999999999998,415.0,127.0,871991.0799999998
GRP7142126,387.59999999999997,17,102,192.0,2.0,6,74.4192,2.9457599999999995,18.0334533404,15.606,2.4274533404,0.16334974474360214,4.126730393522581,115.6,498.0,127.0,895739.24
GRP7142126,399.0,15,105,192.0,2.0,7,76.608,3.0324,18.658607126,16.065,2.5936071259999998,0.1625201698884841,4.10577271297223,102.0,581.0,127.0,957050.6
GRP7142126,395.2,13,104,192.0,2.0,8,75.8784,3.00352,18.611073822,15.912,2.699073822,0.16138348752609658,4.077056526975071,88.39999999999999,664.0,127.0,995968.2
GRP7142126,513.0,27,135,192.0,2.0,5,98.496,3.8988,23.505545911600002,20.655,2.8505459116,0.16586723893427804,4.190330246760708,183.6,415.0,127.0,1051861.96
GRP7142126,501.59999999999997,22,132,192.0,2.0,6,96.3072,3.8121599999999995,23.105520606400002,20.196,2.9095206063999997,0.16498914112084834,4.168146723053011,149.6,498.0,127.0,1073623.8399999999
GRP7142126,505.40000000000003,19,133,192.0,2.0,7,97.0368,3.8410400000000005,23.3889480284,20.349,3.0399480283999996,0.1642245728767289,4.1488313147805185,129.2,581.0,127.0,1121752.0399999998
GRP7142126,516.8,17,136,192.0,2.0,8,99.22559999999999,3.9276799999999996,24.014101814,20.808,3.2061018139999997,0.1635572310978626,4.131972154051265,115.6,664.0,127.0,1183063.4
GRP7142126,494.0,26,130,192.0,2.0,5,94.848,3.7544,22.6593042308,19.89,2.7693042307999995,0.1656891121527366,4.185830201753346,176.79999999999998,415.0,127.0,1021883.4799999999
GRP7142126,478.79999999999995,21,126,192.0,2.0,6,91.9296,3.6388799999999994,22.0911071532,19.278,2.8131071532,0.16472148610590986,4.161384912149302,142.79999999999998,498.0,127.0,1038046.9199999999
GRP7142126,478.79999999999995,18,126,192.0,2.0,7,91.9296,3.6388799999999994,22.206362802799998,19.278,2.9283628027999997,0.16386654727361175,4.139786457438613,122.39999999999999,581.0,127.0,1080576.68
GRP7142126,486.4,16,128,192.0,2.0,8,93.38879999999999,3.69664,22.663344816,19.584,3.0793448160000003,0.16311096309977266,4.1206980151521515,108.8,664.0,127.0,1136289.6
GRP7142126,513.0,27,135,96.0,1.0,5,49.248,1.9494,12.1887812786,10.3275,1.8612812786,0.1599339552857993,4.040436765114929,183.6,207.5,127.0,686819.66
GRP7142126,501.59999999999997,22,132,96.0,1.0,6,48.1536,1.9060799999999998,11.9672373508,10.098,1.8692373507999995,0.15927485551814347,4.023785823616256,149.6,249.0,127.0,689755.4799999999
GRP7142126,505.40000000000003,19,133,96.0,1.0,7,48.5184,1.9205200000000002,12.103568243,10.1745,1.9290682429999995,0.15867386884943763,4.008603002512108,129.2,290.5,127.0,711833.2999999998
GRP7142126,516.8,17,136,96.0,1.0,8,49.61279999999999,1.9638399999999998,12.4188365452,10.404,2.0148365451999997,0.15813397598497606,3.994963603830974,115.6,332.0,127.0,743482.1199999999
GRP7142126,494.0,26,130,96.0,1.0,5,47.424,1.8772,11.7495119818,9.945,1.8045119817999995,0.15976833786014125,4.03625274594041,176.79999999999998,207.5,127.0,665871.5799999998
GRP7142126,478.79999999999995,21,126,96.0,1.0,6,45.9648,1.8194399999999997,11.4411907584,9.639,1.8021907583999996,0.15902540552120298,4.0174839289567075,142.79999999999998,249.0,127.0,665015.0399999999
GRP7142126,478.79999999999995,18,126,96.0,1.0,7,45.9648,1.8194399999999997,11.490744354999999,9.639,1.8517443549999997,0.15833961175964217,4.000158612875171,122.39999999999999,290.5,127.0,683300.4999999999
GRP7142126,486.4,16,128,96.0,1.0,8,46.694399999999995,1.84832,11.7192353616,9.792,1.9272353615999998,0.15771677442850277,3.9844237750358587,108.8,332.0,127.0,711156.96
GRP7142126,615.5999999999999,27,162,192.0,2.0,6,118.19519999999999,4.678559999999999,28.1775878724,24.786,3.3915878723999997,0.16603834299750894,4.1946528757265416,183.6,498.0,127.0,1251508.44
GRP7142126,611.8,23,161,192.0,2.0,7,117.4656,4.64968,28.1192889308,24.633,3.4862889308,0.16535553268941483,4.177402931101006,156.4,581.0,127.0,1286453.48
GRP7142126,608.0,20,160,192.0,2.0,8,116.736,4.6208,28.066372808,24.48,3.5863728079999992,0.16463830333939317,4.15928345278467,136.0,664.0,127.0,1323384.7999999998
GRP7142126,589.0,31,155,192.0,2.0,5,113.088,4.4764,26.8905126348,23.715,3.1755126347999996,0.1664676334287107,4.205498107672691,210.79999999999998,415.0,127.0,1171775.88
GRP7142126,592.8,26,156,192.0,2.0,6,113.81759999999998,4.50528,27.163174419199997,23.868,3.2951744192,0.16585984872281684,4.190143546681688,176.79999999999998,498.0,127.0,1215931.52
GRP7142126,585.1999999999999,22,154,192.0,2.0,7,112.35839999999999,4.447519999999999,26.936703705200003,23.562,3.3747037052,0.1651100316012841,4.171200798348231,149.6,581.0,127.0,1245278.12
GRP7142126,577.6,19,152,192.0,2.0,8,110.89920000000001,4.38976,26.71561581,23.256,3.45961581,0.16431438568437776,4.151100269921122,129.2,664.0,127.0,1276611.0
GRP7142126,615.5999999999999,27,162,96.0,1.0,6,59.09759999999999,2.3392799999999996,14.5974703128,12.393,2.2044703128,0.16025242387023514,4.048482287248046,183.6,249.0,127.0,813457.6799999999
GRP7142126,611.8,23,161,96.0,1.0,7,58.7328,2.32484,14.554863795,12.3165,2.2383637949999997,0.15972942328726203,4.035269640941356,156.4,290.5,127.0,825964.5
GRP7142126,608.0,20,160,96.0,1.0,8,58.368,2.3104,14.517640096000001,12.24,2.2776400960000003,0.15914432268069362,4.020488151933312,136.0,332.0,127.0,840457.6000000001
GRP7142126,589.0,31,155,96.0,1.0,5,56.544,2.2382,13.9458584658,11.8575,2.0883584658,0.1604920920062992,4.054537061211769,210.79999999999998,207.5,127.0,770611.98
GRP7142126,592.8,26,156,96.0,1.0,6,56.90879999999999,2.25264,14.071423720399999,11.934,2.1374237203999997,0.16008614655916037,4.044281597284051,176.79999999999998,249.0,127.0,788717.24
GRP7142126,585.1999999999999,22,154,96.0,1.0,7,56.179199999999994,2.2237599999999995,13.942039907,11.781,2.1610399069999997,0.1595003324358222,4.029482082589193,149.6,290.5,127.0,797431.7
GRP7142126,577.6,19,152,96.0,1.0,8,55.449600000000004,2.19488,13.8180389124,11.628,2.1900389124,0.15884164271895077,4.01284150026823,129.2,332.0,127.0,808132.44
GRP9642124,410.4,27,108,240.0,2.0,4,98.496,5.41728,27.12743434455,24.192,2.9354343445500004,0.19969746977153227,3.630863086755132,251.10000000000002,332.0,124.5,1083186.1050000002
GRP9642124,418.0,22,110,240.0,2.0,5,100.32,5.5176,27.7093767856,24.64,3.0693767856000003,0.19912392987731808,3.6204350886785104,204.60000000000002,415.0,124.5,1132611.36
GRP9642124,410.4,18,108,240.0,2.0,6,98.496,5.41728,27.3201172551,24.192,3.1281172551,0.19828904647137727,3.6052553903886775,167.4,498.0,124.5,1154286.81
GRP9642124,425.59999999999997,16,112,240.0,2.0,7,102.14399999999999,5.61792,28.4129197586,25.088,3.3249197586,0.19772413563022054,3.594984284185828,148.8,581.0,124.5,1226907.6600000001
GRP9642124,425.59999999999997,14,112,240.0,2.0,8,102.14399999999999,5.61792,28.5273034115,25.088,3.4393034115,0.1969313369358034,3.5805697624691524,130.20000000000002,664.0,124.5,1269115.6500000001
GRP9642124,395.2,26,104,240.0,2.0,4,94.848,5.21664,26.1417986149,23.296,2.8457986149000005,0.1995516864331852,3.6282124806033673,241.8,332.0,124.5,1050110.1900000002
GRP9642124,399.0,21,105,240.0,2.0,5,95.76,5.2668,26.4791363433,23.52,2.9591363433,0.1989037682995524,3.6164321509009527,195.3,415.0,124.5,1091932.23
GRP9642124,387.59999999999997,17,102,240.0,2.0,6,93.02399999999999,5.11632,25.845272100149998,22.848,2.99727210015,0.19795961056917277,3.5992656467122317,158.10000000000002,498.0,124.5,1106004.465
GRP9642124,399.0,15,105,240.0,2.0,7,95.76,5.2668,26.693469891,23.52,3.1734698910000003,0.19730668292681425,3.5873942350329866,139.5,581.0,124.5,1171022.1
GRP9642124,395.2,13,104,240.0,2.0,8,94.848,5.21664,26.56324883125,23.296,3.26724883125,0.19638561657649908,3.570647574118165,120.9,664.0,124.5,1205626.875
GRP9642124,410.4,27,108,120.0,1.0,4,49.248,2.70864,14.05085650815,12.096,1.9548565081500002,0.1927740133442322,3.5049820608042217,251.10000000000002,166.0,124.5,721349.2650000001
GRP9642124,418.0,22,110,120.0,1.0,5,50.16,2.7588,14.3310024101,12.32,2.0110024101,0.19250572437666272,3.500104079575686,204.60000000000002,207.5,124.5,742067.31
GRP9642124,410.4,18,108,120.0,1.0,6,49.248,2.70864,14.1147220077,12.096,2.0187220077,0.19190176034089487,3.489122915288998,167.4,249.0,124.5,744915.8700000001
GRP9642124,425.59999999999997,16,112,120.0,1.0,7,51.071999999999996,2.80896,14.6683401385,12.544,2.1243401385,0.19149814999362616,3.481784545338657,148.8,290.5,124.5,783889.3500000001
GRP9642124,425.59999999999997,14,112,120.0,1.0,8,51.071999999999996,2.80896,14.7183150859,12.544,2.1743150859000004,0.19084793222635624,3.469962404115568,130.20000000000002,332.0,124.5,802330.2900000002
GRP9642124,395.2,26,104,120.0,1.0,4,47.424,2.60832,13.5399964457,11.648,1.8919964457,0.19263815987398905,3.5025119977088917,241.8,166.0,124.5,698153.67
