/'Data'/'Voltage',/'Data'/'Current',/'Data'/'Energy',/'Data'/'GLV',/'Data'/'TeamSignal1',/'Data'/'TeamSignal2',/'Data'/'TeamSignal3',/'Data'/'TeamSignal4',/'Data'/'Violation'
579.26404,0.252,3.0,23.961523,0,0,0,0,0
579.431,0.193,3.0,23.94401,0,0,0,0,0
579.528,0.15300001,3.0,23.821398,0,0,0,0,0
579.515,0.16700001,3.0,23.80388,0,0,0,0,0
579.41705,0.21400002,3.0,23.768852,0,0,0,0,0
579.38904,0.26500002,3.0,23.628723,0,0,0,0,0
579.25,0.277,3.0,23.786366,0,0,0,0,0
579.37604,0.24900001,3.0,23.716303,0,0,0,0,0
579.50104,0.201,3.0,23.838913,0,0,0,0,0
579.487,0.157,3.0,23.996555,0,0,0,0,0
579.50104,0.16100001,3.0,23.873945,0,0,0,0,0
579.431,0.21000001,3.0,23.961523,0,0,0,0,0
579.32,0.257,3.0,23.593695,0,0,0,0,0
579.32,0.282,3.0,23.80388,0,0,0,0,0
579.26404,0.257,3.0,23.768852,0,0,0,0,0
579.33405,0.20600002,3.0,24.101648,0,0,0,0,0
579.431,0.15300001,3.0,23.996555,0,0,0,0,0
579.487,0.164,3.0,23.80388,0,0,0,0,0
579.38904,0.19900002,3.0,23.85643,0,0,0,0,0
579.306,0.25300002,3.0,23.64624,0,0,0,0,0
579.37604,0.28500003,3.0,23.85643,0,0,0,0,0
579.33405,0.266,3.0,24.01407,0,0,0,0,0
579.29205,0.216,3.0,23.80388,0,0,0,0,0
579.445,0.17300001,3.0,23.92649,0,0,0,0,0
579.445,0.155,3.0,23.94401,0,0,0,0,0
579.41705,0.19900002,3.0,24.01407,0,0,0,0,0
579.32,0.252,3.0,23.698788,0,0,0,0,0
579.362,0.27800003,3.0,23.94401,0,0,0,0,0
579.278,0.26900002,3.0,24.084135,0,0,0,0,0
579.431,0.22500001,3.0,23.821398,0,0,0,0,0
579.431,0.172,3.0,23.908978,0,0,0,0,0
579.473,0.15900001,3.0,23.908978,0,0,0,0,0
579.38904,0.18100001,3.0,23.663755,0,0,0,0,0
579.181,0.23600002,3.0,23.89146,0,0,0,0,0
579.25,0.277,3.0,23.768852,0,0,0,0,0
579.278,0.27800003,3.0,23.821398,0,0,0,0,0
579.29205,0.238,3.0,23.908978,0,0,0,0,0
579.38904,0.18,3.0,23.716303,0,0,0,0,0
579.473,0.15100001,3.0,23.979038,0,0,0,0,0
579.612,0.16700001,3.0,23.768852,0,0,0,0,0
579.37604,0.224,3.0,24.031588,0,0,0,0,0
579.20905,0.27,3.0,23.751335,0,0,0,0,0
579.33405,0.279,3.0,23.768852,0,0,0,0,0
579.403,0.24200001,3.0,23.92649,0,0,0,0,0
579.58405,0.193,3.0,23.73382,0,0,0,0,0
579.62604,0.157,3.0,23.64624,0,0,0,0,0
579.473,0.16900001,3.0,23.768852,0,0,0,0,0
579.487,0.21100001,3.0,23.838913,0,0,0,0,0
579.362,0.261,3.0,23.506115,0,0,0,0,0
579.32,0.284,3.0,23.768852,0,0,0,0,0
579.37604,0.256,3.0,23.996555,0,0,0,0,0
579.431,0.20400001,3.0,23.436052,0,0,0,0,0
579.431,0.16600001,3.0,23.908978,0,0,0,0,0
579.473,0.156,3.0,23.716303,0,0,0,0,0
579.50104,0.20400001,3.0,23.64624,0,0,0,0,0
579.431,0.25500003,3.0,23.628723,0,0,0,0,0
579.33405,0.28100002,3.0,24.049103,0,0,0,0,0
579.37604,0.27,3.0,23.873945,0,0,0,0,0
579.362,0.21700001,3.0,23.80388,0,0,0,0,0
579.403,0.16700001,3.0,23.558662,0,0,0,0,0
579.45905,0.156,3.0,23.61121,0,0,0,0,0
579.515,0.2,3.0,23.751335,0,0,0,0,0
579.33405,0.25100002,3.0,24.13668,0,0,0,0,0
579.26404,0.277,3.0,23.94401,0,0,0,0,0
579.348,0.268,3.0,23.94401,0,0,0,0,0
579.38904,0.22800002,3.0,23.821398,0,0,0,0,0
579.41705,0.18100001,3.0,23.94401,0,0,0,0,0
579.403,0.16100001,3.0,23.838913,0,0,0,0,0
579.41705,0.187,3.0,23.89146,0,0,0,0,0
579.278,0.24300002,3.0,23.64624,0,0,0,0,0
579.403,0.273,3.0,23.768852,0,0,0,0,0
579.362,0.282,3.0,23.768852,0,0,0,0,0
579.25,0.24100001,3.0,23.92649,0,0,0,0,0
579.473,0.18400002,3.0,23.628723,0,0,0,0,0
579.50104,0.15900001,3.0,23.838913,0,0,0,0,0
579.528,0.17600001,3.0,23.838913,0,0,0,0,0
579.473,0.22100002,3.0,23.506115,0,0,0,0,0
579.278,0.27100003,3.0,23.873945,0,0,0,0,0
579.38904,0.27600002,3.0,23.558662,0,0,0,0,0
579.33405,0.24300002,3.0,23.838913,0,0,0,0,0
579.32,0.19900002,3.0,23.558662,0,0,0,0,0
579.556,0.164,3.0,23.681273,0,0,0,0,0
579.50104,0.18300001,3.0,23.996555,0,0,0,0,0
579.556,0.21700001,3.0,23.768852,0,0,0,0,0
579.29205,0.26900002,3.0,23.996555,0,0,0,0,0
579.37604,0.282,3.0,23.698788,0,0,0,0,0
579.32,0.25100002,3.0,24.01407,0,0,0,0,0
579.431,0.20700002,3.0,23.541145,0,0,0,0,0
579.41705,0.16800001,3.0,23.768852,0,0,0,0,0
579.45905,0.165,3.0,23.73382,0,0,0,0,0
579.445,0.20600002,3.0,23.961523,0,0,0,0,0
579.32,0.25100002,3.0,24.01407,0,0,0,0,0
579.306,0.27800003,3.0,23.94401,0,0,0,0,0
579.306,0.259,3.0,23.89146,0,0,0,0,0
579.445,0.223,3.0,23.821398,0,0,0,0,0
579.528,0.16700001,3.0,23.85643,0,0,0,0,0
579.473,0.16800001,3.0,23.873945,0,0,0,0,0
579.403,0.209,3.0,23.593695,0,0,0,0,0
579.473,0.24800001,3.0,24.01407,0,0,0,0,0
579.29205,0.28,3.0,23.628723,0,0,0,0,0
579.29205,0.27,3.0,24.066618,0,0,0,0,0
579.223,0.22100002,3.0,23.541145,0,0,0,0,0
579.54205,0.17300001,3.0,23.979038,0,0,0,0,0
579.54205,0.17300001,3.0,23.92649,0,0,0,0,0
579.556,0.187,3.0,23.85643,0,0,0,0,0
579.556,0.23400001,3.0,23.821398,0,0,0,0,0
579.306,0.26500002,3.0,23.996555,0,0,0,0,0
579.348,0.256,3.0,23.506115,0,0,0,0,0
579.33405,0.215,3.0,24.066618,0,0,0,0,0
579.431,0.17,3.0,23.716303,0,0,0,0,0
579.41705,0.14400001,3.0,23.80388,0,0,0,0,0
579.528,0.17300001,3.0,23.94401,0,0,0,0,0
579.403,0.17300001,3.0,23.92649,0,0,0,0,0
579.515,0.21700001,3.0,23.838913,0,0,0,0,0
579.38904,0.25500003,3.0,23.73382,0,0,0,0,0
579.38904,0.25500003,3.0,23.716303,0,0,0,0,0
579.403,0.17600001,3.0,23.821398,0,0,0,0,0
579.431,0.17600001,3.0,23.418537,0,0,0,0,0
579.54205,0.15200001,3.0,23.89146,0,0,0,0,0
579.58405,0.16700001,3.0,23.94401,0,0,0,0,0
579.45905,0.21100001,3.0,23.838913,0,0,0,0,0
579.362,0.25800002,3.0,23.94401,0,0,0,0,0
579.362,0.27100003,3.0,23.996555,0,0,0,0,0
579.41705,0.23400001,3.0,23.73382,0,0,0,0,0
579.362,0.18900001,3.0,23.94401,0,0,0,0,0
579.45905,0.158,3.0,23.908978,0,0,0,0,0
579.515,0.16000001,3.0,23.628723,0,0,0,0,0
579.431,0.209,3.0,23.80388,0,0,0,0,0
579.32,0.25500003,3.0,23.873945,0,0,0,0,0
579.403,0.27400002,3.0,23.681273,0,0,0,0,0
579.41705,0.24300002,3.0,23.768852,0,0,0,0,0
579.348,0.19000001,3.0,23.961523,0,0,0,0,0
579.50104,0.155,3.0,23.786366,0,0,0,0,0
579.431,0.16000001,3.0,24.084135,0,0,0,0,0
579.445,0.19800001,3.0,24.01407,0,0,0,0,0
579.348,0.24000001,3.0,23.961523,0,0,0,0,0
579.41705,0.273,3.0,23.768852,0,0,0,0,0
579.33405,0.256,3.0,23.73382,0,0,0,0,0
579.37604,0.202,3.0,23.979038,0,0,0,0,0
579.487,0.16700001,3.0,24.031588,0,0,0,0,0
579.41705,0.158,3.0,23.80388,0,0,0,0,0
579.473,0.18300001,3.0,24.119165,0,0,0,0,0
579.33405,0.22700001,3.0,23.453566,0,0,0,0,0
579.403,0.26700002,3.0,23.92649,0,0,0,0,0
579.348,0.25800002,3.0,23.873945,0,0,0,0,0
579.41705,0.22200002,3.0,24.066618,0,0,0,0,0
579.487,0.17400001,3.0,23.89146,0,0,0,0,0
579.528,0.157,3.0,23.873945,0,0,0,0,0
579.473,0.16900001,3.0,24.049103,0,0,0,0,0
579.33405,0.21300001,3.0,23.786366,0,0,0,0,0
579.37604,0.264,3.0,24.049103,0,0,0,0,0
579.445,0.261,3.0,23.961523,0,0,0,0,0
579.41705,0.23400001,3.0,23.681273,0,0,0,0,0
579.50104,0.187,3.0,24.22426,0,0,0,0,0
579.57,0.15900001,3.0,23.873945,0,0,0,0,0
579.50104,0.163,3.0,23.94401,0,0,0,0,0
579.431,0.201,3.0,23.80388,0,0,0,0,0
579.362,0.24400002,3.0,23.94401,0,0,0,0,0
579.32,0.26900002,3.0,24.101648,0,0,0,0,0
579.45905,0.25,3.0,23.89146,0,0,0,0,0
579.431,0.19700001,3.0,23.89146,0,0,0,0,0
579.348,0.164,3.0,23.873945,0,0,0,0,0
579.62604,0.16000001,3.0,23.979038,0,0,0,0,0
579.473,0.19100001,3.0,23.961523,0,0,0,0,0
579.348,0.23600002,3.0,23.979038,0,0,0,0,0
579.348,0.26200002,3.0,23.80388,0,0,0,0,0
579.348,0.25500003,3.0,24.154196,0,0,0,0,0
579.445,0.22100002,3.0,23.92649,0,0,0,0,0
579.362,0.17400001,3.0,24.01407,0,0,0,0,0
579.65405,0.157,3.0,24.084135,0,0,0,0,0
579.50104,0.17300001,3.0,24.13668,0,0,0,0,0
579.431,0.224,3.0,23.821398,0,0,0,0,0
579.41705,0.254,3.0,24.049103,0,0,0,0,0
579.403,0.261,3.0,23.85643,0,0,0,0,0
579.445,0.23300001,3.0,23.681273,0,0,0,0,0
579.473,0.186,3.0,23.873945,0,0,0,0,0
579.50104,0.163,3.0,23.94401,0,0,0,0,0
579.41705,0.16000001,3.0,23.85643,0,0,0,0,0
579.403,0.20500001,3.0,23.593695,0,0,0,0,0
579.41705,0.25100002,3.0,24.154196,0,0,0,0,0
579.403,0.268,3.0,23.92649,0,0,0,0,0
579.37604,0.25300002,3.0,23.73382,0,0,0,0,0
579.45905,0.208,3.0,24.154196,0,0,0,0,0
579.487,0.16800001,3.0,23.768852,0,0,0,0,0
579.487,0.16100001,3.0,24.119165,0,0,0,0,0
579.487,0.18200001,3.0,23.996555,0,0,0,0,0
579.431,0.23600002,3.0,23.908978,0,0,0,0,0
579.348,0.261,3.0,23.821398,0,0,0,0,0
579.33405,0.25300002,3.0,23.908978,0,0,0,0,0
579.32,0.22000001,3.0,24.031588,0,0,0,0,0
579.487,0.186,3.0,23.80388,0,0,0,0,0
579.50104,0.162,3.0,24.01407,0,0,0,0,0
579.445,0.18800001,3.0,23.768852,0,0,0,0,0
579.38904,0.23500001,3.0,24.031588,0,0,0,0,0
579.33405,0.27600002,3.0,23.89146,0,0,0,0,0
579.37604,0.27100003,3.0,24.031588,0,0,0,0,0
579.348,0.245,3.0,23.873945,0,0,0,0,0
579.45905,0.187,3.0,24.101648,0,0,0,0,0
579.50104,0.172,3.0,23.908978,0,0,0,0,0
579.33405,0.18400002,3.0,23.873945,0,0,0,0,0
579.348,0.22100002,3.0,23.786366,0,0,0,0,0
579.41705,0.25800002,3.0,23.92649,0,0,0,0,0
579.33405,0.268,3.0,23.908978,0,0,0,0,0
579.32,0.24900001,3.0,24.22426,0,0,0,0,0
579.528,0.21200001,3.0,23.89146,0,0,0,0,0
579.515,0.17400001,3.0,23.821398,0,0,0,0,0
579.45905,0.187,3.0,24.066618,0,0,0,0,0
579.473,0.209,3.0,24.084135,0,0,0,0,0
579.26404,0.259,3.0,24.294323,0,0,0,0,0
579.431,0.282,3.0,23.961523,0,0,0,0,0
579.223,0.26500002,3.0,24.311838,0,0,0,0,0
579.37604,0.22000001,3.0,24.276806,0,0,0,0,0
579.403,0.18400002,3.0,24.206745,0,0,0,0,0
579.37604,0.179,3.0,24.066618,0,0,0,0,0
579.45905,0.19900002,3.0,23.94401,0,0,0,0,0
579.348,0.24700001,3.0,24.049103,0,0,0,0,0
579.45905,0.27600002,3.0,24.294323,0,0,0,0,0
579.38904,0.26700002,3.0,23.979038,0,0,0,0,0
579.473,0.23200001,3.0,24.241774,0,0,0,0,0
579.473,0.18900001,3.0,24.241774,0,0,0,0,0
579.487,0.172,3.0,24.119165,0,0,0,0,0
579.38904,0.18900001,3.0,23.979038,0,0,0,0,0
579.26404,0.22900002,3.0,24.189228,0,0,0,0,0
579.348,0.27100003,3.0,24.364386,0,0,0,0,0
579.237,0.273,3.0,23.73382,0,0,0,0,0
579.306,0.23700002,3.0,24.22426,0,0,0,0,0
579.38904,0.19500001,3.0,23.821398,0,0,0,0,0
579.487,0.171,3.0,23.979038,0,0,0,0,0
579.50104,0.18900001,3.0,23.996555,0,0,0,0,0
579.45905,0.216,3.0,23.92649,0,0,0,0,0
579.37604,0.259,3.0,24.066618,0,0,0,0,0
579.33405,0.277,3.0,23.92649,0,0,0,0,0
579.306,0.261,3.0,23.979038,0,0,0,0,0
579.50104,0.208,3.0,23.92649,0,0,0,0,0
579.37604,0.18400002,3.0,23.961523,0,0,0,0,0
579.38904,0.16900001,3.0,23.92649,0,0,0,0,0
579.306,0.20700002,3.0,23.996555,0,0,0,0,0
579.38904,0.25300002,3.0,23.73382,0,0,0,0,0
579.431,0.27100003,3.0,23.85643,0,0,0,0,0
579.33405,0.268,3.0,23.681273,0,0,0,0,0
579.29205,0.22600001,3.0,23.996555,0,0,0,0,0
579.515,0.19200002,3.0,23.92649,0,0,0,0,0
579.445,0.16800001,3.0,23.996555,0,0,0,0,0
579.38904,0.193,3.0,23.92649,0,0,0,0,0
579.33405,0.22600001,3.0,23.751335,0,0,0,0,0
579.362,0.26500002,3.0,23.92649,0,0,0,0,0
579.33405,0.266,3.0,23.94401,0,0,0,0,0
579.487,0.24100001,3.0,24.084135,0,0,0,0,0
579.362,0.193,3.0,23.979038,0,0,0,0,0
579.41705,0.16600001,3.0,23.908978,0,0,0,0,0
579.50104,0.185,3.0,23.873945,0,0,0,0,0
579.403,0.22000001,3.0,23.92649,0,0,0,0,0
579.32,0.256,3.0,24.084135,0,0,0,0,0
579.278,0.27,3.0,23.838913,0,0,0,0,0
579.26404,0.25100002,3.0,24.01407,0,0,0,0,0
579.431,0.21200001,3.0,23.979038,0,0,0,0,0
579.445,0.177,3.0,23.80388,0,0,0,0,0
579.50104,0.172,3.0,23.94401,0,0,0,0,0
579.487,0.202,3.0,24.084135,0,0,0,0,0
579.362,0.252,3.0,23.908978,0,0,0,0,0
579.348,0.268,3.0,23.961523,0,0,0,0,0
579.403,0.259,3.0,23.961523,0,0,0,0,0
579.37604,0.22200002,3.0,23.365988,0,0,0,0,0
579.54205,0.179,3.0,23.751335,0,0,0,0,0
579.41705,0.17,3.0,23.821398,0,0,0,0,0
579.37604,0.186,3.0,23.908978,0,0,0,0,0
579.306,0.23,3.0,24.031588,0,0,0,0,0
579.32,0.263,3.0,24.01407,0,0,0,0,0
579.306,0.272,3.0,23.979038,0,0,0,0,0
579.348,0.238,3.0,24.154196,0,0,0,0,0
579.33405,0.19200002,3.0,23.85643,0,0,0,0,0
579.487,0.171,3.0,24.049103,0,0,0,0,0
579.487,0.17500001,3.0,24.01407,0,0,0,0,0
579.45905,0.216,3.0,24.22426,0,0,0,0,0
579.37604,0.257,3.0,23.996555,0,0,0,0,0
579.32,0.26700002,3.0,24.241774,0,0,0,0,0
579.306,0.24800001,3.0,24.066618,0,0,0,0,0
579.431,0.20400001,3.0,24.25929,0,0,0,0,0
579.487,0.17300001,3.0,24.101648,0,0,0,0,0
579.445,0.17400001,3.0,23.996555,0,0,0,0,0
579.64,0.20400001,3.0,24.066618,0,0,0,0,0
579.45905,0.24800001,3.0,23.979038,0,0,0,0,0
579.223,0.27100003,3.0,24.171713,0,0,0,0,0
579.29205,0.263,3.0,24.01407,0,0,0,0,0
579.348,0.22100002,3.0,24.154196,0,0,0,0,0
579.45905,0.18300001,3.0,24.049103,0,0,0,0,0
579.431,0.165,3.0,23.89146,0,0,0,0,0
579.445,0.19000001,3.0,24.049103,0,0,0,0,0
579.29205,0.23500001,3.0,24.13668,0,0,0,0,0
579.37604,0.26500002,3.0,24.066618,0,0,0,0,0
579.32,0.259,3.0,23.94401,0,0,0,0,0
579.348,0.231,3.0,23.996555,0,0,0,0,0
579.528,0.18800001,3.0,23.873945,0,0,0,0,0
579.598,0.18,3.0,24.119165,0,0,0,0,0
579.473,0.19000001,3.0,23.89146,0,0,0,0,0
579.445,0.21900001,3.0,23.908978,0,0,0,0,0
579.20905,0.254,3.0,24.049103,0,0,0,0,0
579.38904,0.26900002,3.0,24.066618,0,0,0,0,0
579.41705,0.23900001,3.0,23.838913,0,0,0,0,0
579.50104,0.19100001,3.0,24.01407,0,0,0,0,0
579.45905,0.16800001,3.0,23.92649,0,0,0,0,0
579.487,0.178,3.0,23.89146,0,0,0,0,0
579.362,0.21800001,3.0,23.94401,0,0,0,0,0
579.33405,0.252,3.0,23.488598,0,0,0,0,0
579.487,0.27100003,3.0,23.838913,0,0,0,0,0
579.41705,0.24900001,3.0,23.908978,0,0,0,0,0
579.306,0.21300001,3.0,23.94401,0,0,0,0,0
579.487,0.171,3.0,23.838913,0,0,0,0,0
579.473,0.171,3.0,23.873945,0,0,0,0,0
579.431,0.19800001,3.0,23.89146,0,0,0,0,0
579.38904,0.245,3.0,23.821398,0,0,0,0,0
579.38904,0.27,3.0,23.786366,0,0,0,0,0
579.32,0.25800002,3.0,23.873945,0,0,0,0,0
579.32,0.21700001,3.0,23.80388,0,0,0,0,0
579.487,0.18400002,3.0,23.89146,0,0,0,0,0
579.50104,0.16900001,3.0,24.154196,0,0,0,0,0
579.362,0.185,3.0,23.908978,0,0,0,0,0
579.431,0.23200001,3.0,23.94401,0,0,0,0,0
579.37604,0.261,3.0,23.768852,0,0,0,0,0
579.33405,0.261,3.0,23.768852,0,0,0,0,0
579.38904,0.23700002,3.0,23.85643,0,0,0,0,0
579.431,0.19600001,3.0,23.80388,0,0,0,0,0
579.41705,0.165,3.0,23.698788,0,0,0,0,0
579.54205,0.18200001,3.0,23.961523,0,0,0,0,0
579.45905,0.215,3.0,23.821398,0,0,0,0,0
579.38904,0.24900001,3.0,23.64624,0,0,0,0,0
579.348,0.275,3.0,23.64624,0,0,0,0,0
579.445,0.25800002,3.0,23.768852,0,0,0,0,0
579.362,0.20700002,3.0,23.80388,0,0,0,0,0
579.403,0.16900001,3.0,23.838913,0,0,0,0,0
579.528,0.17300001,3.0,23.89146,0,0,0,0,0
579.431,0.19900002,3.0,23.979038,0,0,0,0,0
579.37604,0.24100001,3.0,23.89146,0,0,0,0,0
579.487,0.266,3.0,24.049103,0,0,0,0,0
579.25,0.256,3.0,24.066618,0,0,0,0,0
579.403,0.21900001,3.0,23.593695,0,0,0,0,0
579.45905,0.17500001,3.0,23.64624,0,0,0,0,0
579.41705,0.16600001,3.0,23.628723,0,0,0,0,0
579.403,0.186,3.0,23.873945,0,0,0,0,0
579.403,0.23400001,3.0,23.873945,0,0,0,0,0
579.278,0.257,3.0,23.85643,0,0,0,0,0
579.38904,0.261,3.0,23.506115,0,0,0,0,0
579.362,0.23400001,3.0,23.61121,0,0,0,0,0
579.431,0.18900001,3.0,23.89146,0,0,0,0,0
579.473,0.165,3.0,23.768852,0,0,0,0,0
579.515,0.18200001,3.0,23.751335,0,0,0,0,0
579.528,0.22200002,3.0,23.61121,0,0,0,0,0
579.348,0.26000002,3.0,23.838913,0,0,0,0,0
579.403,0.27400002,3.0,23.908978,0,0,0,0,0
579.431,0.24200001,3.0,24.066618,0,0,0,0,0
579.445,0.187,3.0,23.838913,0,0,0,0,0
579.58405,0.17,3.0,23.838913,0,0,0,0,0
579.362,0.18400002,3.0,23.488598,0,0,0,0,0
579.431,0.21800001,3.0,23.61121,0,0,0,0,0
579.403,0.257,3.0,23.873945,0,0,0,0,0
579.26404,0.27100003,3.0,23.365988,0,0,0,0,0
579.431,0.24100001,3.0,23.593695,0,0,0,0,0
579.362,0.2,3.0,23.768852,0,0,0,0,0
579.45905,0.17400001,3.0,23.64624,0,0,0,0,0
579.515,0.17400001,3.0,23.64624,0,0,0,0,0
579.362,0.21200001,3.0,23.751335,0,0,0,0,0
579.33405,0.25,3.0,23.64624,0,0,0,0,0
579.26404,0.261,3.0,23.751335,0,0,0,0,0
579.278,0.246,3.0,23.908978,0,0,0,0,0
579.38904,0.20600002,3.0,23.64624,0,0,0,0,0
579.50104,0.17600001,3.0,23.873945,0,0,0,0,0
579.54205,0.172,3.0,23.768852,0,0,0,0,0
579.445,0.19100001,3.0,23.821398,0,0,0,0,0
579.473,0.24300002,3.0,23.838913,0,0,0,0,0
579.45905,0.268,3.0,23.80388,0,0,0,0,0
579.38904,0.259,3.0,23.821398,0,0,0,0,0
579.431,0.21900001,3.0,23.786366,0,0,0,0,0
579.473,0.177,3.0,23.85643,0,0,0,0,0
579.445,0.16700001,3.0,23.89146,0,0,0,0,0
579.403,0.18300001,3.0,23.94401,0,0,0,0,0
579.32,0.22900002,3.0,23.838913,0,0,0,0,0
579.515,0.259,3.0,24.066618,0,0,0,0,0
579.38904,0.266,3.0,23.821398,0,0,0,0,0
579.29205,0.23,3.0,23.92649,0,0,0,0,0
579.41705,0.19100001,3.0,23.821398,0,0,0,0,0
579.473,0.16800001,3.0,23.94401,0,0,0,0,0
579.487,0.18200001,3.0,23.908978,0,0,0,0,0
579.362,0.22000001,3.0,23.996555,0,0,0,0,0
579.362,0.261,3.0,23.61121,0,0,0,0,0
579.29205,0.264,3.0,24.01407,0,0,0,0,0
579.487,0.23600002,3.0,23.768852,0,0,0,0,0
579.45905,0.19200002,3.0,23.873945,0,0,0,0,0
579.473,0.165,3.0,23.698788,0,0,0,0,0
579.58405,0.17400001,3.0,24.031588,0,0,0,0,0
579.37604,0.21000001,3.0,23.89146,0,0,0,0,0
579.487,0.252,3.0,23.873945,0,0,0,0,0
579.362,0.27,3.0,23.663755,0,0,0,0,0
579.45905,0.25,3.0,23.768852,0,0,0,0,0
579.29205,0.20600002,3.0,23.85643,0,0,0,0,0
579.403,0.17300001,3.0,23.821398,0,0,0,0,0
579.598,0.17300001,3.0,23.85643,0,0,0,0,0
579.50104,0.2,3.0,23.94401,0,0,0,0,0
579.362,0.24700001,3.0,23.768852,0,0,0,0,0
579.445,0.26700002,3.0,23.541145,0,0,0,0,0
579.237,0.25500003,3.0,23.558662,0,0,0,0,0
579.37604,0.21400002,3.0,23.996555,0,0,0,0,0
579.487,0.17500001,3.0,23.873945,0,0,0,0,0
579.445,0.164,3.0,23.89146,0,0,0,0,0
579.37604,0.19000001,3.0,23.80388,0,0,0,0,0
579.431,0.24000001,3.0,23.92649,0,0,0,0,0
579.362,0.26700002,3.0,23.92649,0,0,0,0,0
579.38904,0.27,3.0,23.80388,0,0,0,0,0
579.37604,0.22500001,3.0,23.92649,0,0,0,0,0
579.403,0.18,3.0,23.751335,0,0,0,0,0
579.612,0.17,3.0,23.751335,0,0,0,0,0
579.41705,0.18100001,3.0,23.873945,0,0,0,0,0
579.306,0.224,3.0,23.768852,0,0,0,0,0
579.487,0.261,3.0,23.873945,0,0,0,0,0
579.348,0.27,3.0,23.751335,0,0,0,0,0
579.306,0.23600002,3.0,23.838913,0,0,0,0,0
579.473,0.185,3.0,23.80388,0,0,0,0,0
579.556,0.171,3.0,23.89146,0,0,0,0,0
579.50104,0.179,3.0,23.996555,0,0,0,0,0
579.41705,0.216,3.0,23.996555,0,0,0,0,0
579.362,0.26500002,3.0,23.85643,0,0,0,0,0
579.348,0.27600002,3.0,23.85643,0,0,0,0,0
579.37604,0.25300002,3.0,23.786366,0,0,0,0,0
579.41705,0.209,3.0,23.85643,0,0,0,0,0
579.445,0.171,3.0,24.049103,0,0,0,0,0
579.473,0.17,3.0,24.031588,0,0,0,0,0
579.431,0.20600002,3.0,23.681273,0,0,0,0,0
579.348,0.24900001,3.0,23.768852,0,0,0,0,0
579.29205,0.28,3.0,23.61121,0,0,0,0,0
579.348,0.261,3.0,23.838913,0,0,0,0,0
579.403,0.22100002,3.0,23.593695,0,0,0,0,0
579.50104,0.17500001,3.0,23.89146,0,0,0,0,0
579.473,0.164,3.0,24.01407,0,0,0,0,0
579.515,0.19700001,3.0,23.961523,0,0,0,0,0
579.33405,0.231,3.0,23.838913,0,0,0,0,0
579.45905,0.26900002,3.0,24.031588,0,0,0,0,0
579.38904,0.27,3.0,23.821398,0,0,0,0,0
579.57,0.23400001,3.0,23.873945,0,0,0,0,0
579.37604,0.19000001,3.0,24.049103,0,0,0,0,0
579.431,0.16100001,3.0,23.908978,0,0,0,0,0
579.45905,0.18200001,3.0,23.768852,0,0,0,0,0
579.431,0.22100002,3.0,23.979038,0,0,0,0,0
579.278,0.26000002,3.0,23.838913,0,0,0,0,0
579.348,0.279,3.0,23.768852,0,0,0,0,0
579.473,0.25,3.0,23.558662,0,0,0,0,0
579.33405,0.19600001,3.0,23.821398,0,0,0,0,0
579.54205,0.16700001,3.0,23.85643,0,0,0,0,0
579.54205,0.17,3.0,23.821398,0,0,0,0,0
579.45905,0.21400002,3.0,23.593695,0,0,0,0,0
579.37604,0.254,3.0,23.979038,0,0,0,0,0
579.362,0.268,3.0,23.838913,0,0,0,0,0
579.348,0.257,3.0,23.908978,0,0,0,0,0
579.45905,0.21100001,3.0,23.961523,0,0,0,0,0
579.515,0.171,3.0,23.908978,0,0,0,0,0
579.487,0.15900001,3.0,24.066618,0,0,0,0,0
579.54205,0.19800001,3.0,23.89146,0,0,0,0,0
579.29205,0.24100001,3.0,23.838913,0,0,0,0,0
579.26404,0.27800003,3.0,24.01407,0,0,0,0,0
579.348,0.26700002,3.0,23.94401,0,0,0,0,0
579.445,0.22000001,3.0,23.64624,0,0,0,0,0
579.45905,0.17500001,3.0,23.348473,0,0,0,0,0
579.37604,0.163,3.0,24.031588,0,0,0,0,0
579.45905,0.18100001,3.0,23.838913,0,0,0,0,0
579.515,0.23200001,3.0,23.89146,0,0,0,0,0
579.33405,0.26900002,3.0,23.94401,0,0,0,0,0
579.362,0.26700002,3.0,23.821398,0,0,0,0,0
579.54205,0.23200001,3.0,23.821398,0,0,0,0,0
579.45905,0.186,3.0,24.22426,0,0,0,0,0
579.528,0.162,3.0,23.80388,0,0,0,0,0
579.306,0.177,3.0,24.049103,0,0,0,0,0
579.38904,0.264,3.0,24.066618,0,0,0,0,0
579.33405,0.45200002,3.0,23.979038,0,0,0,0,0
579.26404,0.528,3.0,23.873945,0,0,0,0,0
579.37604,0.462,3.0,24.189228,0,0,0,0,0
579.38904,0.42400002,3.0,24.171713,0,0,0,0,0
579.473,0.36200002,3.0,23.873945,0,0,0,0,0
579.50104,0.31500003,3.0,23.80388,0,0,0,0,0
579.473,0.33800003,3.0,23.94401,0,0,0,0,0
579.445,0.35700002,3.0,23.94401,0,0,0,0,0
579.25,0.36400002,3.0,23.996555,0,0,0,0,0
579.20905,0.33,3.0,24.066618,0,0,0,0,0
579.37604,0.24300002,3.0,24.066618,0,0,0,0,0
579.598,0.172,3.0,23.94401,0,0,0,0,0
579.50104,0.163,3.0,24.171713,0,0,0,0,0
579.473,0.201,3.0,24.01407,0,0,0,0,0
579.32,0.25100002,3.0,23.89146,0,0,0,0,0
